CustomerID,frequency,monetary,recency,recency_group,frequency_group
16708,1,656.63,45,Old,Low
16709,5,3029.87,84,Old,Medium
16710,10,2483.04,19,Old,High
16711,5,1651.03,3,Old,Medium
16712,11,3645.43,9,Old,High
16713,15,6923.13,18,Old,High
16714,3,1161.53,218,Old,Low
16715,1,301.719999999999,78,Old,Low
16716,2,901.2,266,Old,Low
16717,6,3858.38,23,Old,Medium
16718,1,623.75,369,Old,Low
16719,7,1790.42,14,Old,Medium
16720,1,155.239999999999,26,Old,Low
16721,1,292.47,262,Old,Low
16722,13,4730.81,17,Old,High
16723,2,589.15,91,Old,Low
16725,7,781.02,302,Old,Medium
16726,5,1382.02,26,Old,Medium
16727,1,272.82,364,Old,Low
16728,4,1054.67,46,Old,Low
16729,21,7239.92,38,Old,High
16730,3,743.11,52,Old,Low
16732,1,603.75,31,Old,Low
16734,3,650.51,52,Old,Low
16735,5,2300.56,78,Old,Medium
16737,1,417.599999999999,53,Old,Low
16738,1,3.75,297,Old,Low
16739,1,323,176,Old,Low
16742,1,464.9,46,Old,Low
16743,7,2238.09,29,Old,Medium
16744,7,1304.76,11,Old,Medium
16745,17,7194.3,86,Old,High
16746,18,6697.66,4,Old,High
16747,2,836.06,37,Old,Low
16748,5,1515.9,17,Old,Medium
16750,5,623.93,44,Old,Medium
16751,1,1764.72,30,Old,Low
16752,1,207.5,372,Old,Low
16753,1,223.92,58,Old,Low
16754,1,2002.4,372,Old,Low
16755,3,1496.83,114,Old,Low
16756,1,239.4,214,Old,Low
16757,1,106.83,318,Old,Low
16758,1,369.34,65,Old,Low
16759,3,789.79,7,Old,Low
16761,1,316.62,96,Old,Low
16762,3,1501.38,19,Old,Low
16763,1,611.85,198,Old,Low
16764,13,2799.25,3,Old,High
16765,1,34,294,Old,Low
16766,2,1145.6,273,Old,Low
16767,11,5580.6,30,Old,High
16768,3,478.09,47,Old,Low
16769,1,380.39,260,Old,Low
16770,5,770.1,57,Old,Medium
16771,5,2246.81,33,Old,Medium
16773,1,171.59,57,Old,Low
16774,4,661.52,67,Old,Low
16775,11,1695.66,10,Old,High
16776,1,388.28,60,Old,Low
16777,2,226.35,80,Old,Low
16778,2,245.94,74,Old,Low
16779,22,10629.72,2,Old,High
16780,2,425.19,100,Old,Low
16781,1,311.25,372,Old,Low
16782,13,2279.9,10,Old,High
16784,1,107.6,19,Old,Low
16788,2,597.48,123,Old,Low
16789,1,80.8,8,Old,Low
16790,6,1545.62,3,Old,Medium
16791,7,1721.78,29,Old,Medium
16792,2,110.38,282,Old,Low
16793,1,243.84,57,Old,Low
16794,10,1222.71,1,Old,High
16795,1,414.88,365,Old,Low
16796,1,305.62,89,Old,Low
16800,1,1201.49,11,Old,Low
16801,4,1619.73,163,Old,Low
16803,1,332.3,65,Old,Low
16804,3,536.99,23,Old,Low
16805,2,460.59,173,Old,Low
16806,4,801.49,103,Old,Low
16807,3,1121.59,142,Old,Low
16808,2,288.42,99,Old,Low
16809,5,914.69,23,Old,Medium
16810,1,309.54,192,Old,Low
16811,2,547.07,4,Old,Low
16812,1,479.35,360,Old,Low
16813,10,1692.98,8,Old,High
16814,21,6509.1,14,Old,High
16816,4,417.06,103,Old,Low
16817,9,1604.75,2,Old,Medium
16818,11,3349.57,10,Old,High
16820,1,497.61,95,Old,Low
16823,1,358.38,227,Old,Low
16824,2,460.64,15,Old,Low
16825,2,775.18,38,Old,Low
16826,1,341.7,51,Old,Low
16828,2,128.5,93,Old,Low
16829,1,197.22,156,Old,Low
16830,1,325.91,38,Old,Low
16832,3,199.15,184,Old,Low
16833,4,1106.53,1,Old,Low
16834,1,413.46,227,Old,Low
16835,2,180.85,128,Old,Low
16836,2,251.87,39,Old,Low
16837,11,3170.98,31,Old,High
16838,2,588.85,197,Old,Low
16839,34,16594.35,8,Old,High
16841,6,1869.82,36,Old,Medium
16842,3,1264.19,100,Old,Low
16843,16,10196.57,42,Old,High
16846,1,214.32,50,Old,Low
16847,1,193.44,43,Old,Low
16848,1,281.42,52,Old,Low
16849,1,124.57,186,Old,Low
16850,1,332.41,333,Old,Low
16851,3,342.45,4,Old,Low
16852,2,144.91,10,Old,Low
16855,2,328.4,23,Old,Low
16856,1,35.4,14,Old,Low
16858,1,375.69,368,Old,Low
16859,2,747.81,144,Old,Low
16861,2,173.76,59,Old,Low
16863,2,502.8,31,Old,Low
16866,3,207.739999999999,140,Old,Low
16869,4,825.42,22,Old,Low
16871,6,2812.34,22,Old,Medium
16872,3,680.02,77,Old,Low
16873,6,7123.62,4,Old,Medium
16875,5,2095.53,67,Old,Medium
16877,6,853.72,12,Old,Medium
16878,1,13.3,84,Old,Low
16880,7,1519.08,30,Old,Medium
16881,1,432,66,Old,Low
16882,3,705.12,66,Old,Low
16883,2,276.73,187,Old,Low
16884,2,429.84,37,Old,Low
16885,3,471.51,15,Old,Low
16887,1,194.88,35,Old,Low
16889,3,1578.67,194,Old,Low
16891,5,809.7,1,Old,Medium
16892,5,525.54,1,Old,Medium
16893,1,145.93,366,Old,Low
16895,1,219.14,64,Old,Low
16897,2,289.78,299,Old,Low
16898,3,508.81,26,Old,Low
16899,6,1281.56,7,Old,Medium
16900,3,887.11,16,Old,Low
16902,1,1706.88,116,Old,Low
16903,1,373.24,29,Old,Low
16904,16,3754.27,4,Old,High
16905,7,3102.43,5,Old,Medium
16906,4,579.77,81,Old,Low
16907,5,981.65,29,Old,Medium
16909,1,379.14,72,Old,Low
16910,8,1510.06,4,Old,Medium
16912,11,2575.38,28,Old,High
16913,1,113.44,290,Old,Low
16914,1,208.46,36,Old,Low
16915,6,621.68,9,Old,Medium
16916,2,576.26,23,Old,Low
16917,1,391.52,276,Old,Low
16918,6,1068.82,49,Old,Medium
16919,11,2596.45,156,Old,High
16921,1,169.79,61,Old,Low
16923,19,7247.61,12,Old,High
16924,3,846.75,21,Old,Low
16926,1,230.25,371,Old,Low
16927,3,543.05,115,Old,Low
16928,17,2847.6,80,Old,High
16929,7,1295.39,3,Old,Medium
16930,3,380.55,26,Old,Low
16931,21,4604.22,5,Old,High
16932,1,161.94,53,Old,Low
16933,2,563.23,1,Old,Low
16934,2,950.93,54,Old,Low
16936,1,262.68,25,Old,Low
16938,4,2736.38,8,Old,Low
16940,3,3049.88,52,Old,Low
16942,9,1920.59,12,Old,Medium
16943,3,816.73,211,Old,Low
16945,19,4345.5,21,Old,High
16947,1,406.48,235,Old,Low
16948,3,435.02,138,Old,Low
16949,6,1286.27,3,Old,Medium
16950,3,1178.56,56,Old,Low
16951,3,1277.75,134,Old,Low
16952,2,167.609999999999,109,Old,Low
16953,1,20.8,30,Old,Low
16954,9,2085.08,0,Old,Medium
16955,4,518.67,184,Old,Low
16956,1,308.74,17,Old,Low
16957,2,416.64,239,Old,Low
16959,1,117.35,87,Old,Low
16960,3,507.05,38,Old,Low
16961,1,234.17,116,Old,Low
16963,1,110.55,187,Old,Low
16965,1,201.19,226,Old,Low
16966,7,2154.97,8,Old,Medium
16967,1,319.02,189,Old,Low
16968,2,439.43,4,Old,Low
16969,3,650.41,39,Old,Low
16971,1,357.21,38,Old,Low
16976,1,251.519999999999,267,Old,Low
16978,1,344.33,77,Old,Low
16979,6,1852,3,Old,Medium
16980,2,1078.96,255,Old,Low
16982,1,384.06,60,Old,Low
16983,7,1931.25,12,Old,Medium
16984,2,4481.35,88,Old,Low
16985,10,5464.12,17,Old,High
16986,2,1873.2,29,Old,Low
16987,7,1625.05,3,Old,Medium
16988,1,126.12,5,Old,Low
16989,6,1133.25,7,Old,Medium
16990,1,179,218,Old,Low
16992,5,1614.31,10,Old,Medium
16996,6,1456.96,30,Old,Medium
16997,3,702,288,Old,Low
16998,4,295,149,Old,Low
16999,2,484.82,23,Old,Low
17001,11,3989.57,0,Old,High
17002,3,1493.73,85,Old,Low
17004,2,1412.94,46,Old,Low
17006,4,781.78,4,Old,Low
17007,6,889.93,50,Old,Medium
17010,1,195.36,18,Old,Low
17011,1,270.9,30,Old,Low
17014,3,586.33,8,Old,Low
17015,3,1842.56,28,Old,Low
17017,20,8694.26,2,Old,High
17018,2,920.1,40,Old,Low
17019,4,1272.61,11,Old,Low
17022,1,71,31,Old,Low
17024,3,95.85,45,Old,Low
17025,3,357.77,60,Old,Low
17026,2,154.829999999999,185,Old,Low
17027,6,890.29,78,Old,Medium
17029,2,716,110,Old,Low
17030,1,146.87,63,Old,Low
17031,2,380.35,11,Old,Low
17033,3,1030.13999999999,86,Old,Low
17034,3,745.52,16,Old,Low
17035,2,433.53,245,Old,Low
17037,1,1267.32,87,Old,Low
17038,1,112.4,30,Old,Low
17040,1,449.73,137,Old,Low
17041,3,1081.57,26,Old,Low
17042,5,1044.37999999999,2,Old,Medium
17043,4,1735.18,32,Old,Low
17044,1,948.48,25,Old,Low
17045,3,339.44,113,Old,Low
17046,1,642.02,157,Old,Low
17047,3,1100.9,85,Old,Low
17048,3,925.35,117,Old,Low
17049,9,5659.98,2,Old,Medium
17050,6,3228.84,96,Old,Medium
17051,1,247.14,194,Old,Low
17052,1,413.75,28,Old,Low
17053,1,498.48,130,Old,Low
17054,5,1356.33,28,Old,Medium
17058,3,1179.89,81,Old,Low
17059,5,3095.04,29,Old,Medium
17060,1,234.24,266,Old,Low
17061,11,5232.23,73,Old,High
17062,4,538.37,313,Old,Low
17063,7,1461.14,21,Old,Medium
17064,3,859.35,58,Old,Low
17068,21,4552.14,12,Old,High
17069,9,2709.7,28,Old,Medium
17070,1,312.14,114,Old,Low
17071,9,2429.03,28,Old,Medium
17073,4,1446.09,17,Old,Low
17075,4,834.12,17,Old,Low
17076,3,841.079999999999,36,Old,Low
17078,2,378.2,36,Old,Low
17079,1,118.8,78,Old,Low
17080,2,287.62,22,Old,Low
17081,2,290.16,25,Old,Low
17082,2,2003.85,33,Old,Low
17083,3,1405.78,109,Old,Low
17084,2,2949.75,35,Old,Low
17085,5,1566.65,123,Old,Medium
17086,6,2050.08,7,Old,Medium
17088,4,1991.01,28,Old,Low
17090,7,2043.95,4,Old,Medium
17091,9,3827.76,2,Old,Medium
17092,4,1777.78,50,Old,Low
17094,1,302,322,Old,Low
17095,3,1324.16,22,Old,Low
17096,4,1022.13,15,Old,Low
17097,8,954.42,2,Old,Medium
17100,2,971.74,18,Old,Low
17101,4,1621.73,10,Old,Low
17102,1,25.5,261,Old,Low
17105,2,665.78,159,Old,Low
17107,6,10815.43,33,Old,Medium
17109,6,885.04,29,Old,Medium
17110,1,163.299999999999,165,Old,Low
17111,1,248.61,47,Old,Low
17114,8,808.62,5,Old,Medium
17115,3,837.5,8,Old,Low
17117,1,116.199999999999,288,Old,Low
17118,1,157.02,317,Old,Low
17119,2,606.91,3,Old,Low
17120,1,307.46,233,Old,Low
17122,1,138.32,119,Old,Low
17123,1,345.3,161,Old,Low
17124,1,298.89,185,Old,Low
17125,1,259.35,50,Old,Low
17126,5,1004.75,152,Old,Medium
17128,1,157.09,334,Old,Low
17131,5,2463.17,5,Old,Medium
17133,7,4892.24,15,Old,Medium
17134,2,425,106,Old,Low
17135,7,1139.73,16,Old,Medium
17138,1,380.5,275,Old,Low
17139,12,10668.47,15,Old,High
17140,1,465.32,247,Old,Low
17142,1,579,239,Old,Low
17144,2,984.57,1,Old,Low
17146,3,749.78,105,Old,Low
17147,4,1714.59,22,Old,Low
17148,1,124.88,51,Old,Low
17152,3,1689.5,194,Old,Low
17153,1,213.78,24,Old,Low
17154,1,329.34,75,Old,Low
17155,2,251.7,17,Old,Low
17157,2,319,7,Old,Low
17158,3,1266.97,32,Old,Low
17159,3,1538.88,21,Old,Low
17160,6,3518.03,31,Old,Medium
17162,10,1715.46,28,Old,High
17163,2,293.1,21,Old,Low
17164,7,2467.35,32,Old,Medium
17165,1,158.68,284,Old,Low
17166,2,206.34,38,Old,Low
17169,2,835.78,57,Old,Low
17171,1,224.91,289,Old,Low
17172,1,317.76,78,Old,Low
17173,8,3766.6,5,Old,Medium
17174,1,59.9,217,Old,Low
17175,4,1443.69,44,Old,Low
17176,1,306.13,201,Old,Low
17179,3,711.79,178,Old,Low
17180,4,796.03,56,Old,Low
17181,2,239.92,57,Old,Low
17183,6,3347.31,7,Old,Medium
17186,2,144,46,Old,Low
17187,1,203.95,226,Old,Low
17188,7,2474.23,11,Old,Medium
17189,2,384.4,106,Old,Low
17190,2,444.74,58,Old,Low
17191,7,2095.13,28,Old,Medium
17193,7,1699.3,35,Old,Medium
17194,2,262.62,273,Old,Low
17197,1,1013.01,29,Old,Low
17198,3,692.22,23,Old,Low
17201,1,342.63,53,Old,Low
17203,6,3563.85,35,Old,Medium
17204,4,1564.56,175,Old,Low
17205,1,384.08,53,Old,Low
17206,1,204.24,53,Old,Low
17211,8,2317.22,26,Old,Medium
17212,1,226.85,253,Old,Low
17213,7,2781.23,40,Old,Medium
17214,6,1069.12,60,Old,Medium
17217,1,113.5,234,Old,Low
17218,10,1960.72,4,Old,High
17219,1,114.23,31,Old,Low
17220,14,3198.25,24,Old,High
17221,2,335.13,7,Old,Low
17222,1,354.15,65,Old,Low
17223,2,426.79,310,Old,Low
17226,1,393.49,308,Old,Low
17227,6,939.32,18,Old,Medium
17228,8,1906.09,15,Old,Medium
17229,2,318.76,96,Old,Low
17230,8,3638.41,264,Old,Medium
17231,10,3174.32,12,Old,High
17232,2,421.52,2,Old,Low
17233,1,190.88,35,Old,Low
17234,1,149.89,182,Old,Low
17235,2,550.06,25,Old,Low
17236,6,916.13,12,Old,Medium
17237,2,314.69,11,Old,Low
17238,17,3744.65,2,Old,High
17239,1,382.5,312,Old,Low
17242,2,1135.04,108,Old,Low
17243,26,8676.85,1,Old,High
17244,1,954.9,53,Old,Low
17245,1,171.45,204,Old,Low
17247,1,282.19,15,Old,Low
17248,1,318.65,120,Old,Low
17250,2,384.52,3,Old,Low
17251,1,283.28,362,Old,Low
17252,2,353.86,116,Old,Low
17253,1,178.26,18,Old,Low
17254,2,272.44,4,Old,Low
17255,2,298.41,40,Old,Low
17256,2,240,107,Old,Low
17259,2,603.37,148,Old,Low
17262,5,1253.36,52,Old,Medium
17263,1,63.44,208,Old,Low
17265,2,562.9,138,Old,Low
17266,3,310.64,2,Old,Low
17267,2,317.62,127,Old,Low
17268,4,763.64,107,Old,Low
17272,4,2148.63,42,Old,Low
17274,1,111.98,35,Old,Low
17277,2,1065.35,227,Old,Low
17278,1,246.04,241,Old,Low
17279,1,187.83,57,Old,Low
17282,3,1703.41,130,Old,Low
17284,6,1652.58,60,Old,Medium
17286,1,153.92,21,Old,Low
17287,7,1064.11,26,Old,Medium
17288,7,1419.73,9,Old,Medium
17289,3,944.41,31,Old,Low
17290,2,525.24,3,Old,Low
17291,1,550.8,308,Old,Low
17293,9,1875.11,8,Old,Medium
17295,3,556.95,28,Old,Low
17297,1,131.78,17,Old,Low
17298,2,498.42,101,Old,Low
17299,4,669.11,11,Old,Low
17301,1,197.63,21,Old,Low
17302,5,1135.63,14,Old,Medium
17303,1,250.04,361,Old,Low
17306,19,8631.31,10,Old,High
17309,1,82.75,95,Old,Low
17311,2,1384.85,78,Old,Low
17312,3,644.3,138,Old,Low
17313,1,2328.84,31,Old,Low
17314,8,2527.92,24,Old,Medium
17315,38,6292.26,1,Old,High
17317,3,2600.34,46,Old,Low
17320,3,1200.62,100,Old,Low
17321,2,700.86,8,Old,Low
17323,7,921.069999999999,15,Old,Medium
17324,4,990.23,17,Old,Low
17325,1,96.8,280,Old,Low
17329,2,523.11,14,Old,Low
17330,2,363.9,22,Old,Low
17331,1,175.2,123,Old,Low
17333,1,494.25,85,Old,Low
17334,2,307.02,302,Old,Low
17337,4,2027.87,151,Old,Low
17338,8,6643.93,17,Old,Medium
17339,2,243.36,94,Old,Low
17340,11,12353.29,29,Old,High
17341,3,781.36,156,Old,Low
17343,1,193.64,355,Old,Low
17344,1,160.57,46,Old,Low
17345,4,537.74,15,Old,Low
17346,15,2676.56,3,Old,High
17347,1,228.96,86,Old,Low
17348,5,1159.52,14,Old,Medium
17349,1,110.75,179,Old,Low
17350,4,1286.07,8,Old,Low
17351,3,587.15,36,Old,Low
17353,2,1740,129,Old,Low
17354,1,1393.06,50,Old,Low
17356,1,178.22,311,Old,Low
17357,2,388.14,24,Old,Low
17358,2,365.85,303,Old,Low
17359,1,127.86,11,Old,Low
17360,3,585.79,17,Old,Low
17361,3,488.2,49,Old,Low
17362,2,312.23,239,Old,Low
17364,11,4481.18,0,Old,High
17365,8,4801.56,12,Old,Medium
17367,1,168.4,238,Old,Low
17368,8,1912.67,23,Old,Medium
17370,4,446.18,72,Old,Low
17371,3,423.89,17,Old,Low
17372,8,1342.68,40,Old,Medium
17373,4,646.92,40,Old,Low
17374,2,495.77,218,Old,Low
17375,3,400.1,199,Old,Low
17376,2,203.2,70,Old,Low
17377,20,4100.92,23,Old,High
17379,1,404.66,11,Old,Low
17381,29,20275.61,8,Old,High
17382,1,65.4,65,Old,Low
17383,1,199.29,4,Old,Low
17384,2,336.4,19,Old,Low
17385,1,261.11,14,Old,Low
17386,6,2686.42,7,Old,Medium
17387,2,784.11,19,Old,Low
17388,4,1259.56,77,Old,Low
17389,34,31833.68,0,Old,High
17391,2,508.8,163,Old,Low
17392,2,457.91,306,Old,Low
17394,1,203.869999999999,219,Old,Low
17396,8,7330.8,39,Old,Medium
17397,2,696.41,22,Old,Low
17398,3,653.38,114,Old,Low
17400,5,2129.96,126,Old,Medium
17402,13,2633.85,4,Old,High
17403,1,281.62,36,Old,Low
17404,15,31906.82,4,Old,High
17405,3,1031.41,1,Old,Low
17406,3,2200.42,333,Old,Low
17408,1,32.65,163,Old,Low
17409,2,771.85,184,Old,Low
17410,5,1214.72,16,Old,Medium
17411,3,778.94,12,Old,Low
17412,7,1258.06,2,Old,Medium
17414,2,778,43,Old,Low
17415,1,507.84,79,Old,Low
17416,7,6893.42,29,Old,Medium
17418,2,463.46,42,Old,Low
17419,12,4226.57,11,Old,High
17420,3,598.83,50,Old,Low
17422,6,1979.37,16,Old,Medium
17423,2,698.41,46,Old,Low
17425,2,759.17,19,Old,Low
17426,6,5037.26,8,Old,Medium
17427,1,100.8,71,Old,Low
17428,28,17256.85,0,Old,High
17429,3,524.92,128,Old,Low
17430,2,265.76,32,Old,Low
17431,1,403.3,313,Old,Low
17432,2,365.76,18,Old,Low
17433,1,303.16,88,Old,Low
17434,7,2373.82,2,Old,Medium
17436,2,216.299999999999,1,Old,Low
17438,1,388.45,253,Old,Low
17440,3,186.42,156,Old,Low
17442,6,2248.56,36,Old,Medium
17443,1,534.24,219,Old,Low
17444,3,2940.04,147,Old,Low
17446,2,120.9,176,Old,Low
17447,2,541.53,40,Old,Low
17449,7,2520.86,2,Old,Medium
17450,46,194550.79,8,Old,High
17451,7,1721.4,1,Old,Medium
17453,2,486.719999999999,17,Old,Low
17454,4,517.53,192,Old,Low
17455,1,131.7,203,Old,Low
17456,1,249.859999999999,365,Old,Low
17457,5,1737.7,126,Old,Medium
17458,1,316.5,15,Old,Low
17459,2,657.3,43,Old,Low
17460,6,622.43,94,Old,Medium
17461,3,757.46,22,Old,Low
17462,2,675.69,60,Old,Low
17463,5,1896.41,16,Old,Medium
17464,1,289.96,158,Old,Low
17466,2,763.28,10,Old,Low
17468,2,137,10,Old,Low
17469,5,1870.97,16,Old,Medium
17470,5,1125.07,44,Old,Medium
17472,3,710.29,191,Old,Low
17475,1,194.37,79,Old,Low
17480,1,511.82,77,Old,Low
17481,4,1255.59,3,Old,Low
17483,3,414.04,65,Old,Low
17486,1,396.87,261,Old,Low
17489,2,376.64,58,Old,Low
17490,7,2092.32,0,Old,Medium
17491,10,3558.87,1,Old,High
17492,1,374.57,248,Old,Low
17495,2,497.56,7,Old,Low
17496,1,271.05,358,Old,Low
17498,1,272.22,75,Old,Low
17499,1,622.88,289,Old,Low
17500,3,1138,17,Old,Low
17501,2,288.6,220,Old,Low
17502,4,689.1,9,Old,Low
17503,2,558.96,2,Old,Low
17504,9,2997.03,206,Old,Medium
17505,2,1145.84,161,Old,Low
17506,1,302.2,75,Old,Low
17507,2,605.58,261,Old,Low
17508,1,387.31,280,Old,Low
17509,8,6115.14,57,Old,Medium
17510,1,308.48,24,Old,Low
17511,31,91062.38,2,Old,High
17512,10,2924.99,28,Old,High
17513,1,513.2,72,Old,Low
17514,1,208.65,128,Old,Low
17515,4,639.02,31,Old,Low
17516,5,768.08,15,Old,Medium
17517,1,153.94,308,Old,Low
17519,6,1844.02,17,Old,Medium
17520,1,546.81,53,Old,Low
17521,3,723.209999999999,29,Old,Low
17522,5,1070.71,1,Old,Medium
17523,4,652.74,11,Old,Low
17524,1,145,361,Old,Low
17525,1,422.7,359,Old,Low
17526,4,1195.89999999999,4,Old,Low
17527,4,939.37,53,Old,Low
17528,8,3628.5,1,Old,Medium
17530,10,2385,1,Old,High
17531,1,296.7,190,Old,Low
17534,1,223.36,53,Old,Low
17535,1,164.4,280,Old,Low
17536,1,76.5,177,Old,Low
17537,2,897.62,29,Old,Low
17538,1,98.42,25,Old,Low
17540,2,578.9,24,Old,Low
17542,1,170.75,269,Old,Low
17545,3,645.96,43,Old,Low
17548,1,103.3,233,Old,Low
17549,2,148.86,23,Old,Low
17550,3,267.16,197,Old,Low
17551,1,306.84,359,Old,Low
17552,4,930.41,60,Old,Low
17553,1,1487.6,129,Old,Low
17554,5,1952.45,1,Old,Medium
17555,2,483.26,19,Old,Low
17556,1,157.9,205,Old,Low
17557,3,541.46,14,Old,Low
17560,4,854.95,94,Old,Low
17561,1,167.62,19,Old,Low
17562,7,1122.38,14,Old,Medium
17564,3,454.01,24,Old,Low
17566,2,901.21,8,Old,Low
17567,8,4331.48,7,Old,Medium
17569,1,344.14,332,Old,Low
17571,4,1498.51,50,Old,Low
17572,4,226.75,71,Old,Low
17573,3,380.6,29,Old,Low
17574,1,185.65,242,Old,Low
17576,19,3622.68,8,Old,High
17578,1,143.46,218,Old,Low
17579,3,448.9,4,Old,Low
17580,3,215.72,252,Old,Low
17581,25,11045.04,0,Old,High
17582,1,175.27,236,Old,Low
17584,2,1242.3,7,Old,Low
17585,4,1133.07,109,Old,Low
17588,3,1240.2,100,Old,Low
17589,4,2404.17,60,Old,Low
17590,3,1479.22,2,Old,Low
17591,7,2225.97,73,Old,Medium
17593,5,3927.34,3,Old,Medium
17594,2,993.18,85,Old,Low
17595,2,388.79,12,Old,Low
17596,7,2827.93,23,Old,Medium
17597,1,2044.37,213,Old,Low
17600,1,161.67,17,Old,Low
17601,1,116.009999999999,239,Old,Low
17602,6,5102.97,2,Old,Medium
17603,1,394.72,78,Old,Low
17604,2,309.36,217,Old,Low
17608,2,193.42,33,Old,Low
17609,5,1112.22,40,Old,Medium
17611,15,3984.22,7,Old,High
17612,6,2048.45,53,Old,Medium
17613,14,4559.15,22,Old,High
17614,1,390.07,57,Old,Low
17615,3,329.6,130,Old,Low
17616,3,571.199999999999,173,Old,Low
17618,3,971.58,5,Old,Low
17619,1,218.52,312,Old,Low
17620,1,81.44,59,Old,Low
17621,3,1379.9,21,Old,Low
17623,1,527.05,32,Old,Low
17624,2,843.48,14,Old,Low
17625,4,2047,18,Old,Low
17628,1,75.75,81,Old,Low
17629,8,1814.12,5,Old,Medium
17630,2,503.599999999999,169,Old,Low
17631,3,528.33,1,Old,Low
17633,4,1324.84,31,Old,Low
17634,9,2361.97,36,Old,Medium
17636,1,285.56,19,Old,Low
17637,2,547.06,31,Old,Low
17639,1,108.5,276,Old,Low
17640,1,621.66,86,Old,Low
17642,2,712.29,119,Old,Low
17643,1,101.55,373,Old,Low
17644,11,2895.64,1,Old,High
17646,3,1008.39,219,Old,Low
17647,1,133.06,65,Old,Low
17648,4,1797.5,60,Old,Low
17649,1,868.49,138,Old,Low
17650,1,166.08,21,Old,Low
17651,10,3945,11,Old,High
17652,12,4867.72,25,Old,High
17653,4,1207.56,36,Old,Low
17654,1,117.55,277,Old,Low
17655,7,2638.94,10,Old,Medium
17656,5,1674.69,73,Old,Medium
17658,2,595.42,25,Old,Low
17659,12,2999.46,17,Old,High
17660,1,196,141,Old,Low
17663,7,1802.91,25,Old,Medium
17664,2,604.64,18,Old,Low
17666,2,728.16,3,Old,Low
17667,5,2055.51,66,Old,Medium
17668,2,347.75,1,Old,Low
17669,7,3406.72,42,Old,Medium
17670,1,205.7,227,Old,Low
17671,4,1572.71,15,Old,Low
17672,2,3178.17,50,Old,Low
17673,6,1629.12,1,Old,Medium
17674,2,551.04,74,Old,Low
17675,31,20374.28,1,Old,High
17676,6,1387.68,4,Old,Medium
17677,30,16363.23,1,Old,High
17678,1,298.11,263,Old,Low
17679,2,1992.11,52,Old,Low
17680,1,184.4,23,Old,Low
17682,6,2474.33,10,Old,Medium
17684,1,239.41,43,Old,Low
17685,7,3191.53,16,Old,Medium
17686,7,5739.46,7,Old,Medium
17690,15,4757.95,30,Old,High
17691,2,290.4,358,Old,Low
17692,4,740.939999999999,127,Old,Low
17693,1,200.47,137,Old,Low
17694,1,283.12,141,Old,Low
17695,2,765.34,131,Old,Low
17696,8,2285.71,38,Old,Medium
17697,1,338.95,236,Old,Low
17698,1,154.95,260,Old,Low
17700,4,2534.64,16,Old,Low
17701,1,417.95,252,Old,Low
17702,4,1824.37,30,Old,Low
17703,3,798.74,35,Old,Low
17704,2,885.19,168,Old,Low
17705,9,1823.52,3,Old,Medium
17706,17,10504.49,4,Old,High
17707,2,152.4,185,Old,Low
17708,2,267.08,187,Old,Low
17709,1,137.45,169,Old,Low
17711,2,385.1,10,Old,Low
17712,1,522.91,44,Old,Low
17714,1,153,320,Old,Low
17715,1,326.4,200,Old,Low
17716,11,5655.99,22,Old,High
17718,1,139.35,232,Old,Low
17719,15,5396.04,37,Old,High
17720,4,1195.94,26,Old,Low
17722,4,2424.04,96,Old,Low
17723,6,3276.4,127,Old,Medium
17724,3,1033,71,Old,Low
17725,11,3439.08,16,Old,High
17727,1,1060.25,15,Old,Low
17728,3,2876.01,3,Old,Low
17730,13,5298.48,3,Old,High
17731,4,1240.11,79,Old,Low
17732,1,303.97,372,Old,Low
17733,2,692.19,38,Old,Low
17734,3,700.63,53,Old,Low
17735,19,13110.02,2,Old,High
17736,3,377.44,9,Old,Low
17737,2,168.24,9,Old,Low
17738,4,1879.05,19,Old,Low
17739,7,2791.35,11,Old,Medium
17742,2,355.11,113,Old,Low
17744,6,2322.4,3,Old,Medium
17746,1,110.25,240,Old,Low
17747,1,71.4,112,Old,Low
17749,2,674.52,178,Old,Low
17750,9,1797.57,5,Old,Medium
17752,1,80.64,359,Old,Low
17754,5,1772.26,0,Old,Medium
17757,30,5605.29,1,Old,High
17758,8,3456.7,19,Old,Medium
17759,3,834.99,17,Old,Low
17760,2,287.59,21,Old,Low
17761,1,712.78,32,Old,Low
17763,1,15,263,Old,Low
17764,2,818.82,50,Old,Low
17765,3,371.88,158,Old,Low
17767,1,271.2,15,Old,Low
17768,3,2273.18,8,Old,Low
17769,10,3997.98,12,Old,High
17770,5,1143.27,198,Old,Medium
17771,2,245.81,56,Old,Low
17772,2,182.77,10,Old,Low
17774,4,1225.41,96,Old,Low
17775,1,56.4,254,Old,Low
17777,3,665.86,24,Old,Low
17779,3,658.57,21,Old,Low
17781,2,188.02,159,Old,Low
17783,2,283.47,72,Old,Low
17785,1,131.94,53,Old,Low
17786,2,278.74,85,Old,Low
17787,4,1865.19,152,Old,Low
17788,2,1117.9,73,Old,Low
17789,1,225.9,281,Old,Low
17790,14,1965.55,26,Old,High
17791,1,106.1,29,Old,Low
17793,1,323.04,25,Old,Low
17795,2,350.39,179,Old,Low
17796,4,697.9,40,Old,Low
17797,3,780.43,22,Old,Low
17799,10,3055.93,22,Old,High
17800,9,1199.01,37,Old,Medium
17802,3,1285.04,82,Old,Low
17805,1,512.31,73,Old,Low
